video,video_index,material,frame_idx,timestamp_sec,tool_tip_x,tool_tip_y,bbox_x,bbox_y,bbox_w,bbox_h,roi_x1,roi_y1,roi_x2,roi_y2,delta_x,delta_y,tracking_status
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,1970,32.833,463,235,451,220,23,21,313,85,613,385,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,1971,32.85,463,235,451,220,23,21,313,85,613,385,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,1972,32.867,463,235,451,220,23,21,313,85,613,385,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,1973,32.883,463,234,450,219,23,21,313,84,613,384,0,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,1974,32.9,463,235,450,220,23,21,313,85,613,385,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,1975,32.917,463,235,450,220,23,21,313,85,613,385,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,1976,32.933,462,235,449,220,23,21,312,85,612,385,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,1977,32.95,463,235,450,221,23,21,313,85,613,385,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,1978,32.967,463,237,450,223,23,21,313,87,613,387,0,2,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,1979,32.983,463,236,450,222,23,21,313,86,613,386,0,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,1980,33.0,463,237,450,223,23,21,313,87,613,387,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,1981,33.017,463,238,450,224,23,21,313,88,613,388,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,1982,33.033,463,238,450,225,23,21,313,88,613,388,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,1983,33.05,462,239,449,226,23,21,312,89,612,389,-1,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,1984,33.067,463,240,450,227,23,21,313,90,613,390,1,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,1985,33.083,463,241,450,229,23,21,313,91,613,391,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,1986,33.1,462,242,449,230,23,21,312,92,612,392,-1,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,1987,33.117,463,243,450,232,23,21,313,93,613,393,1,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,1988,33.133,464,239,453,226,23,21,314,89,614,389,1,-4,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,1989,33.15,465,240,453,227,23,21,315,90,615,390,1,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,1990,33.167,466,241,454,229,23,21,316,91,616,391,1,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,1991,33.183,466,242,455,231,23,21,316,92,616,392,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,1992,33.2,466,242,454,230,23,21,316,92,616,392,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,1993,33.217,466,243,455,232,23,21,316,93,616,393,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,1994,33.233,466,242,455,231,23,21,316,92,616,392,0,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,1995,33.25,466,243,455,232,23,21,316,93,616,393,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,1996,33.267,467,243,456,232,23,21,317,93,617,393,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,1997,33.283,464,238,453,225,23,21,314,88,614,388,-3,-5,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,1998,33.3,466,238,454,225,23,21,316,88,616,388,2,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,1999,33.317,466,238,454,225,23,21,316,88,616,388,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2000,33.333,466,238,455,225,23,21,316,88,616,388,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2001,33.35,466,238,455,225,23,21,316,88,616,388,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2002,33.367,467,238,456,225,23,21,317,88,617,388,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2003,33.383,468,238,457,225,23,21,318,88,618,388,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2004,33.4,466,237,455,224,23,21,316,87,616,387,-2,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2005,33.417,468,237,457,224,23,21,318,87,618,387,2,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2006,33.433,468,238,457,225,23,21,318,88,618,388,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2007,33.45,468,238,458,225,23,21,318,88,618,388,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2008,33.467,469,238,459,225,23,21,319,88,619,388,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2009,33.483,470,238,460,225,23,21,320,88,620,388,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2010,33.5,470,238,460,225,23,21,320,88,620,388,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2011,33.517,464,238,453,225,23,21,314,88,614,388,-6,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2012,33.533,465,238,453,225,23,21,315,88,615,388,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2013,33.55,466,239,454,226,23,21,316,89,616,389,1,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2014,33.567,465,239,453,226,23,21,315,89,615,389,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2015,33.583,465,239,453,226,23,21,315,89,615,389,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2016,33.6,465,239,453,226,23,21,315,89,615,389,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2017,33.617,464,239,452,226,23,21,314,89,614,389,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2018,33.633,464,239,452,226,23,21,314,89,614,389,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2019,33.65,464,239,452,227,23,21,314,89,614,389,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2020,33.667,464,238,452,225,23,21,314,88,614,388,0,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2021,33.683,464,238,452,225,23,21,314,88,614,388,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2022,33.7,464,237,452,223,23,21,314,87,614,387,0,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2023,33.717,464,236,452,222,23,21,314,86,614,386,0,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2024,33.733,464,234,452,220,23,21,314,84,614,384,0,-2,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2025,33.75,464,234,452,220,23,21,314,84,614,384,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2026,33.767,464,234,452,219,23,21,314,84,614,384,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2027,33.783,464,234,452,219,23,21,314,84,614,384,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2028,33.8,464,233,452,218,23,21,314,83,614,383,0,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2029,33.817,464,233,452,218,23,21,314,83,614,383,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2030,33.833,465,233,453,218,23,21,315,83,615,383,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2031,33.85,465,233,454,218,23,21,315,83,615,383,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2032,33.867,465,233,454,218,23,21,315,83,615,383,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2033,33.883,465,234,454,219,23,21,315,84,615,384,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2034,33.9,466,234,455,220,23,21,316,84,616,384,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2035,33.917,466,234,455,220,23,21,316,84,616,384,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2036,33.933,466,234,455,219,23,21,316,84,616,384,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2037,33.95,466,234,455,220,23,21,316,84,616,384,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2038,33.967,467,234,456,219,23,21,317,84,617,384,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2039,33.983,467,234,456,220,23,21,317,84,617,384,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2040,34.0,465,234,454,220,23,21,315,84,615,384,-2,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2041,34.017,467,234,456,220,23,21,317,84,617,384,2,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2042,34.033,467,234,456,220,23,21,317,84,617,384,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2043,34.05,466,234,455,219,23,21,316,84,616,384,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2044,34.067,467,234,456,220,23,21,317,84,617,384,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2045,34.083,466,234,455,219,23,21,316,84,616,384,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2046,34.1,467,234,456,219,23,21,317,84,617,384,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2047,34.117,465,234,454,219,23,21,315,84,615,384,-2,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2048,34.133,465,233,454,218,23,21,315,83,615,383,0,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2049,34.15,468,233,457,218,23,21,318,83,618,383,3,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2050,34.167,468,233,457,218,23,21,318,83,618,383,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2051,34.183,467,233,456,218,23,21,317,83,617,383,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2052,34.2,467,232,456,217,23,21,317,82,617,382,0,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2053,34.217,464,237,453,224,23,21,314,87,614,387,-3,5,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2054,34.233,465,237,453,224,23,21,315,87,615,387,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2055,34.25,465,237,454,224,23,21,315,87,615,387,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2056,34.267,466,237,455,224,23,21,316,87,616,387,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2057,34.283,467,238,456,225,23,21,317,88,617,388,1,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2058,34.3,466,238,455,225,23,21,316,88,616,388,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2059,34.317,466,238,455,226,23,21,316,88,616,388,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2060,34.333,468,238,457,225,23,21,318,88,618,388,2,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2061,34.35,468,237,458,224,23,21,318,87,618,387,0,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2062,34.367,468,238,458,225,23,21,318,88,618,388,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2063,34.383,467,236,456,222,23,21,317,86,617,386,-1,-2,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2064,34.4,468,235,457,222,23,21,318,85,618,385,1,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2065,34.417,466,235,455,221,23,21,316,85,616,385,-2,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2066,34.433,465,233,454,219,23,21,315,83,615,383,-1,-2,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2067,34.45,466,233,455,218,23,21,316,83,616,383,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2068,34.467,464,237,453,224,23,21,314,87,614,387,-2,4,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2069,34.483,465,236,454,223,23,21,315,86,615,386,1,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2070,34.5,465,235,453,222,23,21,315,85,615,385,0,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2071,34.517,464,234,452,220,23,21,314,84,614,384,-1,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2072,34.533,463,235,451,221,23,21,313,85,613,385,-1,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2073,34.55,464,233,452,219,23,21,314,83,614,383,1,-2,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2074,34.567,463,232,450,217,23,21,313,82,613,382,-1,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2075,34.583,462,231,449,216,23,21,312,81,612,381,-1,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2076,34.6,462,233,449,218,23,21,312,83,612,383,0,2,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2077,34.617,462,232,449,217,23,21,312,82,612,382,0,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2078,34.633,464,236,453,224,23,21,314,86,614,386,2,4,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2079,34.65,465,237,453,224,23,21,315,87,615,387,1,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2080,34.667,463,237,451,224,23,21,313,87,613,387,-2,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2081,34.683,463,236,451,223,23,21,313,86,613,386,0,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2082,34.7,463,235,450,222,23,21,313,85,613,385,0,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2083,34.717,462,235,449,221,23,21,312,85,612,385,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2084,34.733,461,235,448,221,23,21,311,85,611,385,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2085,34.75,460,233,447,219,23,21,310,83,610,383,-1,-2,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2086,34.767,460,234,447,220,23,21,310,84,610,384,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2087,34.783,461,233,448,219,23,21,311,83,611,383,1,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2088,34.8,461,233,448,219,23,21,311,83,611,383,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2089,34.817,460,233,447,219,23,21,310,83,610,383,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2090,34.833,460,233,447,219,23,21,310,83,610,383,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2091,34.85,464,236,453,223,23,21,314,86,614,386,4,3,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2092,34.867,465,236,453,223,23,21,315,86,615,386,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2093,34.883,465,235,453,222,23,21,315,85,615,385,0,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2094,34.9,464,235,452,221,23,21,314,85,614,385,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2095,34.917,463,235,451,221,23,21,313,85,613,385,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2096,34.933,463,235,451,221,23,21,313,85,613,385,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2097,34.95,463,234,451,220,23,21,313,84,613,384,0,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2098,34.967,463,235,451,221,23,21,313,85,613,385,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2099,34.983,463,234,450,220,23,21,313,84,613,384,0,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2100,35.0,463,234,450,220,23,21,313,84,613,384,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2101,35.017,463,234,450,220,23,21,313,84,613,384,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2102,35.033,463,234,450,220,23,21,313,84,613,384,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2103,35.05,463,234,450,220,23,21,313,84,613,384,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2104,35.067,463,234,451,221,23,21,313,84,613,384,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2105,35.083,463,235,451,222,23,21,313,85,613,385,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2106,35.1,463,235,451,222,23,21,313,85,613,385,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2107,35.117,464,236,452,223,23,21,314,86,614,386,1,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2108,35.133,464,237,452,224,23,21,314,87,614,387,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2109,35.15,464,237,452,224,23,21,314,87,614,387,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2110,35.167,464,237,452,224,23,21,314,87,614,387,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2111,35.183,464,237,452,225,23,21,314,87,614,387,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2112,35.2,464,237,452,225,23,21,314,87,614,387,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2113,35.217,464,237,452,224,23,21,314,87,614,387,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2114,35.233,465,237,453,225,23,21,315,87,615,387,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2115,35.25,464,237,452,224,23,21,314,87,614,387,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2116,35.267,464,237,452,225,23,21,314,87,614,387,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2117,35.283,465,236,453,224,23,21,315,86,615,386,1,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2118,35.3,465,237,453,225,23,21,315,87,615,387,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2119,35.317,465,237,453,225,23,21,315,87,615,387,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2120,35.333,466,238,455,226,23,21,316,88,616,388,1,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2121,35.35,466,237,455,225,23,21,316,87,616,387,0,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2122,35.367,466,238,455,226,23,21,316,88,616,388,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2123,35.383,467,239,457,227,23,21,317,89,617,389,1,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2124,35.4,467,238,457,226,23,21,317,88,617,388,0,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2125,35.417,467,238,457,226,23,21,317,88,617,388,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2126,35.433,468,238,458,226,23,21,318,88,618,388,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2127,35.45,468,238,458,226,23,21,318,88,618,388,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2128,35.467,468,238,458,226,23,21,318,88,618,388,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2129,35.483,468,237,458,225,23,21,318,87,618,387,0,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2130,35.5,469,237,459,225,23,21,319,87,619,387,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2131,35.517,469,236,459,224,23,21,319,86,619,386,0,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2132,35.533,469,236,459,223,23,21,319,86,619,386,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2133,35.55,469,236,459,223,23,21,319,86,619,386,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2134,35.567,469,235,459,222,23,21,319,85,619,385,0,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2135,35.583,469,235,459,222,23,21,319,85,619,385,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2136,35.6,469,236,459,223,23,21,319,86,619,386,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2137,35.617,469,236,459,223,23,21,319,86,619,386,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2138,35.633,464,235,453,222,23,21,314,85,614,385,-5,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2139,35.65,465,235,453,222,23,21,315,85,615,385,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2140,35.667,465,236,453,223,23,21,315,86,615,386,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2141,35.683,464,236,452,223,23,21,314,86,614,386,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2142,35.7,464,236,452,224,23,21,314,86,614,386,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2143,35.717,464,236,452,224,23,21,314,86,614,386,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2144,35.733,464,236,452,224,23,21,314,86,614,386,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2145,35.75,464,236,452,224,23,21,314,86,614,386,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2146,35.767,463,236,451,224,23,21,313,86,613,386,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2147,35.783,462,236,450,224,23,21,312,86,612,386,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2148,35.8,462,236,450,224,23,21,312,86,612,386,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2149,35.817,462,236,450,224,23,21,312,86,612,386,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2150,35.833,462,236,449,223,23,21,312,86,612,386,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2151,35.85,462,236,449,224,23,21,312,86,612,386,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2152,35.867,462,236,449,223,23,21,312,86,612,386,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2153,35.883,461,236,448,223,23,21,311,86,611,386,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2154,35.9,461,236,448,224,23,21,311,86,611,386,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.13 AM.mp4,10,Copper,2155,35.917,460,236,447,224,23,21,310,86,610,386,-1,0,TRACKED
