video,video_index,material,split,frame_idx,timestamp_sec,tool_tip_x,tool_tip_y,crop_tip_x,crop_tip_y,roi_x1,roi_y1,roi_x2,roi_y2,crop_w,crop_h,laplacian_var,motion_score,tracking_status,category,crop_path
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,1920,32.0,542,163,150,150,392,13,692,313,300,300,107.04,16.59,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_001920.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,1935,32.25,549,165,150,150,399,15,699,315,300,300,102.1,31.75,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_001935.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,1950,32.5,557,173,150,150,407,23,707,323,300,300,101.02,14.69,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_001950.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,1965,32.75,567,174,150,150,417,24,717,324,300,300,105.98,16.87,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_001965.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,1980,33.0,575,179,150,150,425,29,725,329,300,300,114.75,7.13,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_001980.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,1995,33.25,580,181,150,150,430,31,730,331,300,300,115.12,5.74,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_001995.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2010,33.5,581,177,150,150,431,27,731,327,300,300,103.67,12.63,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002010.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2025,33.75,576,181,150,150,426,31,726,331,300,300,120.3,5.53,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002025.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2040,34.0,576,182,150,150,426,32,726,332,300,300,105.95,15.01,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002040.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2055,34.25,576,186,150,150,426,36,726,336,300,300,106.21,7.73,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002055.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2070,34.5,574,181,150,150,424,31,724,331,300,300,99.16,21.91,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002070.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2085,34.75,573,183,150,150,423,33,723,333,300,300,98.23,7.84,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002085.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2100,35.0,569,182,150,150,419,32,719,332,300,300,158.34,4.81,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002100.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2115,35.25,567,186,150,150,417,36,717,336,300,300,105.24,8.71,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002115.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2130,35.5,566,187,150,150,416,37,716,337,300,300,101.96,2.93,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002130.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2145,35.75,562,185,150,150,412,35,712,335,300,300,93.79,22.02,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002145.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2160,36.0,564,186,150,150,414,36,714,336,300,300,93.02,4.32,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002160.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2175,36.25,561,187,150,150,411,37,711,337,300,300,95.08,6.16,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002175.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2190,36.5,557,187,150,150,407,37,707,337,300,300,98.93,14.03,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002190.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2205,36.75,556,186,150,150,406,36,706,336,300,300,98.45,6.75,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002205.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2220,37.0,553,191,150,150,403,41,703,341,300,300,107.21,6.65,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002220.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2235,37.25,549,191,150,150,399,41,699,341,300,300,107.19,25.62,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002235.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2250,37.5,549,197,150,150,399,47,699,347,300,300,97.59,10.19,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002250.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2265,37.75,546,191,150,150,396,41,696,341,300,300,107.82,29.58,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002265.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2280,38.0,544,193,150,150,394,43,694,343,300,300,104.83,16.04,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002280.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2295,38.25,544,193,150,150,394,43,694,343,300,300,102.59,8.87,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002295.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2310,38.5,542,192,150,150,392,42,692,342,300,300,100.95,8.21,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002310.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2325,38.75,534,192,150,150,384,42,684,342,300,300,92.77,16.47,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002325.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2340,39.0,533,195,150,150,383,45,683,345,300,300,99.27,20.4,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002340.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2355,39.25,529,198,150,150,379,48,679,348,300,300,103.81,11.02,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002355.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2370,39.5,525,197,150,150,375,47,675,347,300,300,92.85,11.0,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002370.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2385,39.75,524,197,150,150,374,47,674,347,300,300,94.23,7.15,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002385.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2400,40.0,521,196,150,150,371,46,671,346,300,300,155.62,6.68,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002400.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2415,40.25,523,199,150,150,373,49,673,349,300,300,105.21,18.0,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002415.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2430,40.5,524,200,150,150,374,50,674,350,300,300,100.77,7.64,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002430.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2445,40.75,523,203,150,150,373,53,673,353,300,300,91.28,21.22,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002445.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2460,41.0,519,200,150,150,369,50,669,350,300,300,87.34,17.11,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002460.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2475,41.25,515,203,150,150,365,53,665,353,300,300,84.63,10.1,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002475.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2490,41.5,512,203,150,150,362,53,662,353,300,300,82.62,4.01,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002490.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2505,41.75,511,202,150,150,361,52,661,352,300,300,85.28,4.94,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002505.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2520,42.0,507,205,150,150,357,55,657,355,300,300,88.2,11.36,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002520.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2535,42.25,506,208,150,150,356,58,656,358,300,300,77.12,4.18,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002535.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2550,42.5,502,210,150,150,352,60,652,360,300,300,86.8,8.75,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002550.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2565,42.75,501,210,150,150,351,60,651,360,300,300,85.96,6.25,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002565.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2580,43.0,497,208,150,150,347,58,647,358,300,300,77.89,6.39,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002580.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2595,43.25,495,208,150,150,345,58,645,358,300,300,86.24,8.53,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002595.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2610,43.5,493,209,150,150,343,59,643,359,300,300,79.52,15.69,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002610.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2625,43.75,493,209,150,150,343,59,643,359,300,300,85.85,3.59,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002625.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2640,44.0,489,213,150,150,339,63,639,363,300,300,91.66,5.01,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002640.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2655,44.25,488,216,150,150,338,66,638,366,300,300,82.07,12.2,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002655.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2670,44.5,487,216,150,150,337,66,637,366,300,300,83.76,6.61,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002670.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2685,44.75,486,216,150,150,336,66,636,366,300,300,84.83,6.29,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002685.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2700,45.0,483,213,150,150,333,63,633,363,300,300,142.51,19.89,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002700.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2715,45.25,479,216,150,150,329,66,629,366,300,300,101.25,11.98,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002715.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2730,45.5,475,215,150,150,325,65,625,365,300,300,87.14,4.87,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002730.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2745,45.75,473,213,150,150,323,63,623,363,300,300,89.63,7.36,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002745.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2760,46.0,475,218,150,150,325,68,625,368,300,300,87.54,23.47,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002760.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2775,46.25,479,218,150,150,329,68,629,368,300,300,89.61,12.8,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002775.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2790,46.5,484,213,150,150,334,63,634,363,300,300,92.69,15.05,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002790.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2805,46.75,492,211,150,150,342,61,642,361,300,300,99.2,21.14,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002805.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2820,47.0,501,211,150,150,351,61,651,361,300,300,88.97,20.23,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002820.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2835,47.25,510,207,150,150,360,57,660,357,300,300,96.31,30.49,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002835.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2850,47.5,516,204,150,150,366,54,666,354,300,300,93.84,18.28,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002850.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2865,47.75,520,201,150,150,370,51,670,351,300,300,92.58,14.21,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002865.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2880,48.0,528,201,150,150,378,51,678,351,300,300,84.84,14.9,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002880.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2895,48.25,538,198,150,150,388,48,688,348,300,300,89.45,12.36,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002895.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2910,48.5,541,196,150,150,391,46,691,346,300,300,85.98,5.99,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002910.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2925,48.75,550,193,150,150,400,43,700,343,300,300,82.23,13.15,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002925.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2940,49.0,559,190,150,150,409,40,709,340,300,300,78.89,16.49,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002940.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2955,49.25,564,188,150,150,414,38,714,338,300,300,79.39,19.5,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002955.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2970,49.5,571,183,150,150,421,33,721,333,300,300,79.69,24.49,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002970.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,2985,49.75,579,184,150,150,429,34,729,334,300,300,79.63,14.76,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_002985.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,3000,50.0,585,178,150,150,435,28,735,328,300,300,128.08,26.7,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_003000.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,3015,50.25,586,178,150,150,436,28,736,328,300,300,73.17,10.64,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_003015.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,3030,50.5,580,183,150,150,430,33,730,333,300,300,79.0,11.15,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_003030.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,3045,50.75,580,184,150,150,430,34,730,334,300,300,77.98,9.76,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_003045.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,3060,51.0,574,181,150,150,424,31,724,331,300,300,82.49,18.83,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_003060.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,3075,51.25,572,182,150,150,422,32,722,332,300,300,78.42,13.66,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_003075.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,3090,51.5,571,185,150,150,421,35,721,335,300,300,80.31,18.98,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_003090.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,3105,51.75,566,185,150,150,416,35,716,335,300,300,83.44,16.85,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_003105.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,3120,52.0,562,184,150,150,412,34,712,334,300,300,82.29,11.3,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_003120.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,3135,52.25,559,187,150,150,409,37,709,337,300,300,90.55,7.55,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_003135.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,3150,52.5,555,186,150,150,405,36,705,336,300,300,77.86,5.81,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_003150.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,3165,52.75,552,186,150,150,402,36,702,336,300,300,78.88,7.19,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_003165.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,3180,53.0,553,190,150,150,403,40,703,340,300,300,81.9,16.03,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_003180.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,3195,53.25,551,191,150,150,401,41,701,341,300,300,74.63,33.55,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_003195.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,3210,53.5,549,191,150,150,399,41,699,341,300,300,84.66,21.93,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_003210.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,3225,53.75,545,192,150,150,395,42,695,342,300,300,82.83,16.91,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_003225.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,3240,54.0,542,192,150,150,392,42,692,342,300,300,79.21,9.14,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_003240.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,3255,54.25,536,194,150,150,386,44,686,344,300,300,80.92,15.13,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_003255.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,3270,54.5,537,196,150,150,387,46,687,346,300,300,81.01,10.04,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_003270.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,3285,54.75,529,198,150,150,379,48,679,348,300,300,83.87,17.25,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_003285.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,3300,55.0,529,197,150,150,379,47,679,347,300,300,128.32,10.1,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_003300.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,3315,55.25,526,199,150,150,376,49,676,349,300,300,92.08,8.34,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_003315.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,3330,55.5,525,199,150,150,375,49,675,349,300,300,81.01,10.49,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_003330.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,3345,55.75,520,201,150,150,370,51,670,351,300,300,82.76,5.44,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_003345.jpg
WhatsApp Video 2026-08-11 at 6.55.15 AM.mp4,15,Mild Steel,test,3360,56.0,516,199,150,150,366,49,666,349,300,300,78.84,9.66,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.15_AM/crop_003360.jpg
